1,1341840083.89015508,0.0297579765319824219,0,0,0,-3.842200 1.423200 1.062900 -0.494300000000000017 0.831699999999999995 -0.219200000000000006 0.125900000000000012
2,1341840083.92607093,0.0717065334320068359,0,0,0,-3.841800 1.422700 1.062800 -0.494300000000000017 0.831300000000000039 -0.221799999999999997 0.123999999999999999
3,1341840083.95809507,0.0732893943786621094,0,0,0,-3.841500 1.422900 1.062700 -0.494400000000000006 0.830699999999999994 -0.22320000000000001 0.125299999999999995
4,1341840083.99000001,0.0671696662902832031,0,0,0,-3.841300 1.423300 1.062800 -0.495099999999999985 0.830999999999999961 -0.219900000000000012 0.126200000000000007
5,1341840084.0261209,0.0730588436126708984,0,0,0,-3.841000 1.423400 1.062300 -0.495499999999999996 0.831400000000000028 -0.218599999999999989 0.124600000000000002
6,1341840084.05793595,0.0650098323822021484,0,0,0,-3.840900 1.423400 1.061600 -0.495499999999999996 0.83120000000000005 -0.220599999999999991 0.122700000000000004
7,1341840084.09002209,0.0685665607452392578,0,0,0,-3.840700 1.423500 1.061300 -0.495599999999999985 0.831799999999999984 -0.2185 0.121700000000000003
8,1341840084.12605309,0.0705401897430419922,0,0,0,-3.840200 1.423600 1.061300 -0.494599999999999984 0.831899999999999973 -0.219 0.124200000000000005
9,1341840084.15803194,0.073131561279296875,0,0,0,-3.839900 1.423700 1.060900 -0.495300000000000018 0.83120000000000005 -0.219700000000000006 0.124399999999999997
10,1341840084.19412708,0.0705785751342773438,0,0,0,-3.839300 1.424100 1.060100 -0.494900000000000007 0.831999999999999962 -0.218599999999999989 0.122700000000000004
11,1341840084.22604203,0.0674052238464355469,0,0,0,-3.839100 1.423500 1.060300 -0.496599999999999986 0.830799999999999983 -0.219700000000000006 0.122200000000000003
12,1341840084.25802708,0.0718402862548828125,0,0,0,-3.838500 1.424300 1.060000 -0.494300000000000017 0.831999999999999962 -0.218700000000000006 0.125
13,1341840084.29411697,0.0692548751831054688,0,0,108.721420288085938,-3.838200 1.424000 1.060000 -0.495300000000000018 0.831699999999999995 -0.217999999999999999 0.124100000000000002
14,1341840084.32599401,0.0689215660095214844,0,0,108.721420288085938,-3.837900 1.423400 1.060200 -0.495499999999999996 0.831400000000000028 -0.219900000000000012 0.121800000000000005
15,1341840084.35800695,0.0690898895263671875,0,0,108.721420288085938,-3.837400 1.423300 1.060200 -0.494699999999999973 0.832099999999999951 -0.219299999999999995 0.1216
16,1341840084.39409208,0.0709772109985351562,0,0,108.721420288085938,-3.836900 1.423300 1.060400 -0.494099999999999984 0.83230000000000004 -0.2185 0.124100000000000002
17,1341840084.42596412,0.0670454502105712891,0,0,108.721420288085938,-3.836600 1.423000 1.060500 -0.493900000000000006 0.832099999999999951 -0.219200000000000006 0.124899999999999997
18,1341840084.46201205,0.0693264007568359375,0,0,108.721420288085938,-3.836500 1.422900 1.060500 -0.493900000000000006 0.832400000000000029 -0.219299999999999995 0.122600000000000001
19,1341840084.49400711,0.0665719509124755859,0,0,108.721420288085938,-3.836200 1.422800 1.060300 -0.494300000000000017 0.832600000000000007 -0.218400000000000011 0.1216
20,1341840084.52597904,0.0660684108734130859,0,0,108.721420288085938,-3.835900 1.423100 1.060300 -0.495499999999999996 0.831999999999999962 -0.217499999999999999 0.122399999999999995
21,1341840084.5620389,0.0716893672943115234,0,0,108.721420288085938,-3.835600 1.423200 1.060300 -0.495800000000000018 0.83109999999999995 -0.219700000000000006 0.122999999999999998
22,1341840084.59409499,0.0654697418212890625,0,0,108.721420288085938,-3.835500 1.423400 1.060400 -0.496099999999999985 0.83120000000000005 -0.219 0.122399999999999995
23,1341840084.62607002,0.0664513111114501953,0,0,108.721420288085938,-3.835200 1.423300 1.059900 -0.496300000000000019 0.831500000000000017 -0.217700000000000005 0.122200000000000003
